Date,Open,High,Low,Close,Volume
2020/12/16,3371.262939,3378.663086,3359.170898,3366.98291,220800
2020/12/17,3367.2771,3406.155029,3354.010986,3404.873047,275500
2020/12/18,3400.48999,3413.810059,3382.75,3394.899902,281000
2020/12/21,3394.39502,3423.608887,3381.115967,3420.569092,283800
2020/12/22,3410.968018,3415.753906,3353.85791,3356.781982,323000
2020/12/23,3362.471924,3394.208984,3360.201904,3382.320068,299500
2020/12/24,3382.193115,3394.074951,3354.021973,3363.113037,275000
2020/12/25,3351.790039,3397.00708,3348.344971,3396.562988,294500
2020/12/28,3396.358887,3412.519043,3383.654053,3397.284912,316200
2020/12/29,3399.293945,3407.087891,3376.087891,3379.035889,311800
2020/12/30,3375.009033,3414.454102,3374.416016,3414.452881,291000
2020/12/31,3419.727051,3474.917969,3419.727051,3473.069092,335700
2021/1/4,3474.678955,3511.655029,3457.206055,3502.958008,380800
2021/1/5,3492.190918,3528.677002,3484.715088,3528.677002,408000
2021/1/6,3530.906982,3556.802002,3513.125977,3550.876953,370200
2021/1/7,3552.908936,3576.205078,3526.616943,3576.205078,405300
2021/1/8,3577.689941,3588.060059,3544.889893,3570.110107,345600
2021/1/11,3571.321045,3597.701904,3516.986084,3531.498047,362500
2021/1/12,3518.01001,3608.340088,3517.469971,3608.340088,323400
2021/1/13,3613.281006,3622.3479,3575.594971,3598.6521,388100
2021/1/14,3584.931885,3599.058105,3559.600098,3565.905029,347700
2021/1/15,3566.284912,3589.266113,3533.788086,3566.37793,324600
2021/1/18,3554.800049,3608.77002,3544.26001,3596.219971,301700
2021/1/19,3596.360107,3603.149902,3553.02002,3566.379883,323400
2021/1/20,3564.121094,3589.961914,3556.443115,3583.092041,272300
2021/1/21,3590.925049,3636.243896,3585.802002,3621.263916,327500
2021/1/22,3616.540039,3616.540039,3585.033936,3606.75,324500
2021/1/25,3605.361084,3637.100098,3591.02002,3624.238037,327300
2021/1/26,3610.968994,3610.968994,3564.741943,3569.428955,278100
2021/1/27,3567.550049,3578.800049,3546.48999,3573.340088,264100
2021/1/28,3534.668945,3549.543945,3496.878906,3505.176025,270900
2021/1/29,3521.718018,3531.5979,3446.547119,3483.069092,293700
2021/2/1,3477.172119,3506.388916,3469.875,3505.283936,277600
2021/2/2,3510.808105,3535.501953,3495.568115,3533.685059,264500
2021/2/3,3531.148926,3544.009033,3508.50708,3517.308105,297400
2021/2/4,3503.779053,3524.721924,3465.770996,3501.858887,298800
2021/2/5,3509.48999,3536.540039,3492.959961,3496.330078,290100
2021/2/8,3504.562988,3542.208008,3492.128906,3532.447021,249800
2021/2/9,3539.772949,3604.010986,3528.676025,3603.489014,253800
2021/2/10,3612.613037,3662.766113,3612.504883,3655.087891,257900
2021/2/18,3721.086914,3731.687012,3663.664063,3675.356934,340300
2021/2/19,3661.782959,3699.649902,3634.014893,3696.167969,361100
2021/2/22,3707.189941,3717.27002,3642.439941,3642.439941,488800
2021/2/23,3617.699951,3672.149902,3617.699951,3636.360107,398900
2021/2/24,3638.936035,3645.646973,3531.593994,3564.080078,362200
2021/2/25,3595.540039,3608.560059,3568.469971,3585.050049,366200
2021/2/26,3514.560059,3550.409912,3500.699951,3509.080078,333300
2021/3/1,3531.47998,3552.566895,3511.989014,3551.399902,315500
2021/3/2,3566.852051,3566.852051,3485.364014,3508.591064,339800
2021/3/3,3500.159912,3577.620117,3498.719971,3576.899902,347700
2021/3/4,3546.639893,3552.199951,3487.379883,3503.48999,393600
2021/3/5,3463.309082,3523.568115,3456.666992,3501.987061,356400
2021/3/8,3524.97998,3542.300049,3421.219971,3421.409912,387000
2021/3/9,3415.340088,3429.149902,3328.310059,3359.290039,407700
2021/3/10,3389.840088,3397.030029,3354.820068,3357.73999,299700
2021/3/11,3369.899902,3436.830078,3369.899902,3436.830078,322100
2021/3/12,3447.199951,3454.51001,3417.23999,3453.080078,358000
2021/3/15,3441.879883,3457.48999,3392.51001,3419.949951,367800
2021/3/16,3424.6521,3448.883057,3406.175049,3446.73291,316700
2021/3/17,3435.731934,3454.055908,3410.281982,3445.551025,280100
2021/3/18,3449.641113,3478.14502,3449.376953,3463.068115,284400
2021/3/19,3423.870117,3439.52002,3389.290039,3404.659912,309200
2021/3/22,3406.120117,3443.659912,3404.22998,3443.439941,312600
2021/3/23,3445.340088,3445.419922,3390.050049,3411.51001,326400
2021/3/24,3394.129883,3415.290039,3362.179932,3367.060059,317400
2021/3/25,3355.070068,3382.22998,3344.969971,3363.590088,270700
2021/3/26,3373.316895,3423.2229,3373.316895,3418.326904,274600
2021/3/29,3429.63208,3449.833984,3409.886963,3435.300049,284800
2021/3/30,3432.530029,3457.629883,3423.320068,3456.679932,285400
2021/3/31,3452.209961,3452.209961,3420.830078,3441.909912,283000
2021/4/1,3444.810059,3470.030029,3438.830078,3466.330078,275200
2021/4/2,3472.62793,3487.585938,3462.832031,3484.39209,262700
